Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-2087.052	-2240.34	153.2887	0.0429849	0.000856288	0.0159664	0.00970646	0.0249	0.0278756	0.0198125	0.00179888	0.00163173	0.0142351	0.0099038	0.023135	0.0158124	0.0138648	0.00908249	0.0256742	0.0480773	0.00254968	0.00143252	0.00510311	0.0466367	0.00824767	0.00646045	0.000794857	0.00125696	0.000562631	0.000553734	0.000333474	0.000855401	0.00047974	0.000131999	0.00167795	0.00225001	0.00531885	0.00191115	0.00354305	0.00366353	0.00171397	0.0004187	0.00641548	0.0065788	0.00187214	0.00587431	0.0115542	0.00851884	0.00199426	0.0212908	0.0105203	0.0107092	0.00241304	0.0213478	0.0039061	0.00935507	0.0121209	0.00794627	0.0119478	0.00488013	0.00182207	0.00783518	0.000464583	0.000329845	0.000376946	0.0026981	0.011819	0.00180647	0.0108273	0.0288851	0.000891983	0.010662	0.0178028	0.00249564	0.00928902	0.00958474	6.41761e-06	0.000982431	0.00532499	0.000339002	0.0169775	0.00297576	0.00171836	0.00604537	0.00424344	0.00234516	0.00020113	0.0166128	0.00101054	0.00174819	0.00313573	0.0038777	0.00341207	0.000129596	0.971297	1.01645	0.3360876	1.663912	0.0595902	0.252726	0.651085	1.5359	3.95686	16.7813	2.039245	4.95083	0.5477079	0.0573793	0.00114303	0.021313	0.0129569	0.0332383	0.0372103	0.0264471	0.00240127	0.00217815	0.0190021	0.0132203	0.0308823	0.0211075	0.0185077	0.012124	0.0342717	0.064177	0.0034035	0.00191223	0.00681199	0.0622539	0.0110096	0.00862387	0.00106103	0.00167788	0.00075104	0.000739163	0.000445144	0.00114185	0.000640391	0.000176201	0.00223984	0.00300347	0.00709998	0.00255113	0.00472952	0.00489034	0.00228792	0.00055891	0.00856383	0.00878184	0.00249906	0.00784144	0.0154233	0.0113715	0.00266207	0.0284205	0.0140432	0.0142954	0.0032211	0.0284966	0.00521413	0.0124878	0.0161798	0.0106072	0.0159488	0.00651435	0.00243222	0.010459	0.000620159	0.0004403	0.000503174	0.00360162	0.0157769	0.0024114	0.014453	0.0385578	0.00119068	0.0142324	0.0237644	0.00333135	0.0123996	0.0127944	8.56668e-06	0.00131142	0.00710817	0.000452524	0.0226628	0.00397226	0.00229379	0.00806979	0.00566445	0.00313048	0.000268483	0.022176	0.00134894	0.00233361	0.0041858	0.00517622	0.00455467	0.000172993	0.831956	0.168044	0.7491364
36	-2100.465	-2253.601	153.1367	0.126667	0.00297512	0.0140669	0.0178407	0.0246629	0.0126151	0.0174243	0.00191386	0.00192852	0.032039	0.0285261	0.0143952	0.0267044	0.0120676	0.00560355	0.0225154	0.0592634	0.00196183	0.00151361	0.00996178	0.072425	0.00869997	0.00595335	0.000298007	0.00102258	0.000419872	0.000511298	0.00614415	0.00100739	7.33761e-05	0.00240109	0.00231446	0.00134495	0.0109339	0.00470966	0.0112749	0.00322236	0.00287308	0.00251377	0.00469518	0.00696776	0.00599082	0.00341478	0.023435	0.0129831	0.00318031	0.0382817	0.0104885	0.00925387	0.00193329	0.0104351	0.000921972	0.0155612	0.0357214	0.0188042	0.011433	0.00849674	0.00188758	0.00430446	0.000135713	0.000372247	0.000197869	0.00855787	0.0372645	0.000959591	0.0160085	0.0228133	0.000112525	0.0161277	0.0349154	0.0270314	0.000728767	0.00966687	1.29884e-06	0.000683237	0.00619418	0.00422382	0.0180878	0.00254394	0.00138268	0.00692098	0.00433333	0.00067617	0.00161312	0.0294963	0.00100436	0.00702168	0.00110852	0.00344777	0.0106254	0.000172781	0.959861	1.02301	0.3605062	1.639494	0.0600507	0.253676	0.651848	1.5341	3.94203	16.6526	2.033679	4.547755	0.5377913	0.117785	0.0027665	0.0130805	0.0165897	0.0229335	0.0117305	0.0162025	0.00177966	0.00179329	0.0297924	0.0265258	0.0133858	0.0248318	0.0112214	0.00521062	0.0209366	0.0551078	0.00182427	0.00140747	0.00926325	0.0673465	0.00808992	0.0055359	0.00027711	0.000950873	0.00039043	0.000475445	0.00571332	0.000936751	6.82309e-05	0.00223272	0.00215217	0.00125064	0.0101672	0.00437941	0.0104843	0.0029964	0.00267161	0.0023375	0.00436595	0.00647917	0.00557073	0.00317534	0.0217917	0.0120727	0.0029573	0.0355973	0.00975307	0.00860498	0.00179773	0.00970334	0.000857323	0.0144701	0.0332166	0.0174857	0.0106313	0.00790094	0.00175522	0.00400262	0.000126197	0.000346145	0.000183994	0.00795779	0.0346514	0.000892304	0.014886	0.0212136	0.000104634	0.0149968	0.0324671	0.0251359	0.000677665	0.00898902	1.20776e-06	0.000635328	0.00575984	0.00392764	0.0168195	0.00236556	0.00128573	0.00643568	0.00402948	0.000628756	0.00150001	0.027428	0.000933928	0.00652931	0.00103078	0.003206	0.00988035	0.000160665	0.819747	0.180253	1.075409
72	-2105.544	-2255.27	149.7264	0.29302	0.0403721	0.046784	0.0148067	0.117901	0.0870691	0.106212	0.0039707	0.0175352	0.0317181	0.0715693	0.0800742	0.106211	0.0814012	0.0881466	0.123561	0.0930914	0.0463754	0.00227261	0.0149668	0.239138	0.0350929	0.0191292	0.00131599	0.00339563	0.0129595	0.00661465	0.0161118	0.00425355	9.64997e-05	0.0015367	0.00383252	0.00748761	0.027288	0.0215372	0.016974	0.0329597	0.0212983	0.0144238	0.0232242	0.0365853	0.00536511	0.0516352	0.0927018	0.0583733	0.0223086	0.0904562	0.0238104	0.0325827	0.0178065	0.000631432	0.104852	0.0455921	0.108462	0.0136294	0.0725299	0.0300374	0.0242378	0.000858142	0.000253035	0.0872256	0.155395	0.0523288	0.0633697	0.020689	0.0698016	0.0388473	0.0051215	0.00959333	0.0170845	0.0776186	0.0533882	3.1421e-05	0.157276	0.00833393	0.0315226	0.000428632	0.0337623	0.0106398	0.00742481	0.0219162	0.0800655	0.013794	0.00570442	0.00330779	0.00330364	0.102917	0.00153725	0.000755366	0.0767182	0.0128835	0.961361	1.02215	0.4283567	1.571643	0.206128	0.462916	0.786399	1.27162	2.16022	4.85136	1.141913	3.669006	0.5390852	0.0726876	0.0100149	0.0116054	0.00367301	0.0292469	0.0215987	0.0263472	0.000984988	0.00434984	0.00786812	0.0177537	0.0198635	0.0263471	0.0201927	0.021866	0.030651	0.0230926	0.0115041	0.000563751	0.00371273	0.0593216	0.00870528	0.00474527	0.000326449	0.000842333	0.00321479	0.00164086	0.00399675	0.00105515	2.39381e-05	0.000381199	0.00095071	0.00185741	0.00676915	0.00534259	0.00421064	0.00817611	0.00528334	0.00357802	0.00576108	0.00907549	0.00133089	0.0128088	0.022996	0.0144803	0.00553395	0.0224389	0.0059065	0.0080826	0.00441714	0.000156636	0.0260099	0.0113097	0.0269055	0.00338095	0.0179921	0.00745119	0.00601251	0.000212874	6.27689e-05	0.0216375	0.038548	0.0129809	0.0157197	0.0051322	0.0173153	0.00963661	0.00127046	0.00237976	0.00423805	0.0192544	0.0132437	7.79442e-06	0.0390145	0.00206735	0.00781963	0.000106328	0.00837521	0.00263934	0.00184183	0.00543661	0.0198614	0.00342178	0.00141506	0.000820543	0.000819513	0.0255299	0.000381336	0.000187379	0.019031	0.00319593	0.785822	0.214178	4.031221
108	-2114.565	-2268.543	153.9785	0.0453988	0.00960287	0.0159664	0.022512	0.0248988	0.042817	0.0162748	0.00285601	0.00177047	0.00906308	0.0160159	0.0291009	0.0175156	0.00546589	0.00792822	0.0262924	0.0403977	0.00796802	0.00215074	0.0137941	0.0370923	0.0169383	0.0032831	0.00734364	0.00389954	0.00143811	0.000739933	0.00368358	0.000178963	0.000961274	0.00126098	0.000795246	0.00427833	0.0117758	0.00343763	0.0104479	0.00443047	0.00318916	0.0034296	0.00562644	0.0104226	0.000236067	0.00448126	0.00528032	0.00694075	0.00983697	0.0313713	0.00910542	0.0183695	0.00204093	0.0158584	0.00200533	0.00611731	0.0302448	0.0185453	0.0224424	0.00453403	0.00905975	0.00778526	0.000203992	0.000479267	0.000177117	0.00475601	0.0177705	0.00133188	0.058355	0.0284882	0.000918735	0.0351999	0.00928658	0.0139962	0.0011492	0.0134371	0.00016262	0.0099015	0.00311351	0.000202288	0.0212368	0.000513916	0.00290348	0.00422788	0.0127767	0.00476969	0.00264768	0.0460454	0.000771018	0.00267431	0.00571607	0.000274052	0.00620153	0.00118325	0.761732	1.13657	0.4692575	1.530742	0.0649682	0.263603	0.659701	1.51584	3.79358	15.3921	1.976767	3.262052	0.3841413	0.0450578	0.00953073	0.0158464	0.0223429	0.0247117	0.0424954	0.0161526	0.00283456	0.00175717	0.00899499	0.0158956	0.0288823	0.017384	0.00542483	0.00786866	0.0260949	0.0400942	0.00790816	0.00213459	0.0136905	0.0368137	0.0168111	0.00325844	0.00728847	0.00387025	0.00142731	0.000734374	0.0036559	0.000177619	0.000954052	0.0012515	0.000789272	0.00424619	0.0116874	0.00341181	0.0103694	0.00439719	0.0031652	0.00340384	0.00558417	0.0103443	0.000234294	0.0044476	0.00524065	0.00688861	0.00976308	0.0311357	0.00903702	0.0182315	0.0020256	0.0157392	0.00199026	0.00607136	0.0300176	0.018406	0.0222738	0.00449996	0.00899169	0.00772678	0.000202459	0.000475667	0.000175786	0.00472028	0.017637	0.00132188	0.0579167	0.0282742	0.000911833	0.0349355	0.00921682	0.013891	0.00114057	0.0133361	0.000161398	0.00982712	0.00309012	0.000200768	0.0210773	0.000510055	0.00288167	0.00419612	0.0126807	0.00473386	0.00262779	0.0456995	0.000765226	0.00265422	0.00567313	0.000271993	0.00615495	0.00117436	0.765371	0.234629	1.007569
144	-2110.647	-2260.44	149.7929	0.258843	0.00569119	0.0666024	0.0126926	0.0742567	0.106075	0.0409906	0.00562872	0.00462846	0.0801821	0.0582911	0.0982061	0.0486712	0.197275	0.113074	0.106658	0.170787	0.048573	0.0067624	0.0534512	0.152865	0.0406942	0.00594394	0.00608804	0.00212147	0.0084969	7.60145e-05	0.00313812	0.00443694	0.00609114	0.000851055	0.00405835	0.00120371	0.0227312	0.0311335	0.0229534	0.0288598	0.00671834	0.0144838	0.0308047	0.0383074	0.00256121	0.0230836	0.0385907	0.0218213	0.0181202	0.132646	0.0314861	0.0153998	0.00251095	0.0359563	0.0251707	0.0408593	0.0536608	0.00930139	0.0442521	0.00326869	0.0264681	0.00193676	0.00297847	0.0708534	0.132003	0.0210434	0.0147695	0.00493834	0.0541249	0.0226763	0.00281002	0.0475014	0.00704331	0.00468013	0.000249528	0.000816834	0.125266	0.0586646	0.0605383	0.0232129	0.0458234	0.000725807	0.00547335	0.0580193	0.0549051	0.00453484	0.00394749	0.018252	0.0259501	0.112587	0.013148	0.00622753	0.0419713	0.0179772	0.708747	1.16694	0.240784	1.759216	0.181792	0.435404	0.771509	1.29616	2.29672	5.50081	1.232756	7.306199	0.3481186	0.0722985	0.00158963	0.018603	0.00354521	0.0207409	0.0296282	0.0114492	0.00157218	0.00129279	0.022396	0.0162815	0.0274303	0.0135945	0.0551016	0.0315832	0.0297911	0.0477032	0.0135671	0.00188883	0.0149297	0.0426973	0.0113664	0.00166022	0.00170047	0.000592556	0.0023733	2.12319e-05	0.000876521	0.0012393	0.00170134	0.000237711	0.00113355	0.000336212	0.00634915	0.00869601	0.00641121	0.00806093	0.00187652	0.00404553	0.00860417	0.0106998	0.000715381	0.00644757	0.0107789	0.006095	0.00506122	0.0370499	0.0087945	0.00430136	0.000701343	0.0100431	0.00703052	0.0114126	0.0149882	0.002598	0.0123602	0.00091299	0.0073929	0.000540963	0.000831928	0.0197903	0.0368701	0.00587771	0.00412533	0.00137935	0.0151178	0.0063338	0.000784877	0.0132678	0.00196729	0.00130723	6.96966e-05	0.000228153	0.0349886	0.0163858	0.0169092	0.00648367	0.0127991	0.000202728	0.00152878	0.0162056	0.0153358	0.00126664	0.00110259	0.00509802	0.00724822	0.0314471	0.00367242	0.00173943	0.0117232	0.00502126	0.879608	0.120392	3.580205
180	-2102.57	-2252.502	149.9321	0.217073	0.0136845	0.051448	0.0505269	0.125261	0.106892	0.091741	0.0214104	0.00335025	0.0461617	0.0730453	0.0720167	0.0407287	0.028382	0.145727	0.109626	0.191476	0.0468167	0.00545033	0.0136324	0.155938	0.046277	0.00305618	0.0065917	0.00743626	0.0126447	0.00263395	0.01619	0.000395603	0.00433947	0.00364324	0.00509301	0.00929475	0.0382025	0.0148193	0.0182014	0.0153314	0.00358003	0.0113614	0.0249033	0.0458496	0.00680619	0.00196163	0.0237392	0.0388039	0.0200112	0.163697	0.00874986	0.00302212	0.0129438	0.0174187	0.0674962	0.0122611	0.0162958	0.107271	0.0287427	0.00335333	0.032655	0.107209	0.0080016	0.00621827	0.00329019	0.0953174	0.0427633	0.00201831	0.0972663	0.0397137	4.64477e-05	0.0567334	0.0857402	0.00526432	0.0503956	0.052089	0.0129471	0.00508632	0.0171037	0.0517558	0.0637383	0.021197	0.168232	0.108556	0.0743521	0.100972	0.0100553	0.0628059	0.00446308	0.0529539	0.00791123	0.0202176	0.000593342	0.0031543	0.726554	1.15673	0.3476771	1.652323	0.209823	0.466945	0.788528	1.26819	2.14158	4.76593	1.129067	4.752464	0.360014	0.0556081	0.00350558	0.0131796	0.0129436	0.0320884	0.0273827	0.0235015	0.00548475	0.000858242	0.0118253	0.0187122	0.0184487	0.0104336	0.00727068	0.0373312	0.028083	0.049051	0.0119931	0.00139622	0.00349225	0.0399471	0.0118549	0.000782908	0.00168861	0.00190496	0.00323922	0.000674744	0.00414744	0.000101342	0.00111165	0.000933298	0.00130469	0.00238106	0.00978643	0.00379629	0.00466271	0.00392748	0.000917105	0.00291049	0.00637954	0.0117454	0.00174356	0.000502514	0.00608133	0.00994047	0.00512631	0.0419346	0.00224147	0.000774184	0.00331584	0.0044622	0.0172906	0.00314096	0.00417453	0.0274798	0.00736308	0.00085903	0.00836529	0.0274641	0.00204979	0.00159295	0.000842855	0.0244177	0.0109548	0.000517036	0.0249169	0.0101736	1.18986e-05	0.0145335	0.0219643	0.00134857	0.01291	0.0133438	0.00331669	0.00130298	0.00438151	0.0132584	0.016328	0.00543007	0.0430963	0.0278089	0.019047	0.0258662	0.0025759	0.0160891	0.00114332	0.0135653	0.00202664	0.0051792	0.000151998	0.000808045	0.826161	0.173839	3.903623
216	-2110.532	-2261.614	151.0818	0.239682	0.0211227	0.0425602	0.10697	0.0959068	0.0934992	0.0913809	0.00677056	0.00301877	0.0733587	0.118117	0.0637959	0.0119212	0.0152545	0.0667258	0.086137	0.0718721	0.0562504	0.00543567	0.0486197	0.152439	0.0358768	0.00328914	0.0197754	0.00315528	0.00384571	0.000302461	0.000607995	0.0154407	0.00021049	0.00293432	0.0102525	0.0141968	0.0275133	0.0211432	0.0175608	0.0128407	0.0184838	0.0172068	0.0194862	0.0444587	0.00567654	0.00984969	0.0358492	0.0274553	0.023373	0.130708	0.0134997	0.0161729	0.00756819	0.0188233	0.0539441	0.020328	0.0029879	0.0334833	0.00887213	0.000563631	0.0629863	0.0398997	0.0095453	0.002773	0.0445433	0.0573879	0.0480696	0.00518699	0.0588234	0.0252049	0.00662481	0.0325666	0.0698037	0.00534653	0.0211866	0.0102448	0.0329193	0.00154881	0.0358603	0.00393588	0.0426702	0.0237432	0.0970185	0.0221453	0.0483558	0.0075384	0.00315863	0.0315312	0.00745287	0.0283857	0.0078279	0.00300952	0.00136234	0.00604351	0.757272	1.13912	0.2979436	1.702056	0.218965	0.47676	0.793662	1.25998	2.09749	4.56693	1.098227	5.712679	0.3810347	0.077989	0.00687304	0.0138485	0.0348065	0.0312067	0.0304233	0.029734	0.00220304	0.000982265	0.0238699	0.0384336	0.0207583	0.00387897	0.00496359	0.0217116	0.0280277	0.0233862	0.0183031	0.00176869	0.0158201	0.0496015	0.0116738	0.00107024	0.00643464	0.00102668	0.00125134	9.84165e-05	0.000197833	0.0050242	6.84904e-05	0.000954786	0.00333603	0.00461942	0.00895243	0.00687969	0.00571404	0.0041782	0.00601438	0.00559884	0.00634053	0.0144662	0.00184707	0.00320495	0.0116648	0.00893357	0.00760523	0.0425306	0.0043926	0.00526243	0.00246258	0.00612485	0.0175526	0.00661444	0.00097222	0.010895	0.00288687	0.000183397	0.0204949	0.0129828	0.0031059	0.000902294	0.0144938	0.0186732	0.0156412	0.00168777	0.0191403	0.00820132	0.00215562	0.0105967	0.0227131	0.00173968	0.00689383	0.00333352	0.0107115	0.000503962	0.0116684	0.00128068	0.0138843	0.00772571	0.0315684	0.00720577	0.0157343	0.00245289	0.00102777	0.0102598	0.00242506	0.00923629	0.00254709	0.000979256	0.000443286	0.00196647	0.851028	0.148972	3.073275
252	-2111.292	-2263.273	151.9812	0.161873	0.0120827	0.039698	0.0103065	0.0407879	0.0630238	0.0834442	0.0031905	0.00292284	0.0592553	0.018783	0.076265	0.010964	0.0380894	0.0290189	0.0458009	0.087033	0.0236789	0.0066807	0.0215561	0.0843204	0.048423	0.00123403	0.00982707	0.00728114	0.000380685	0.0032934	0.0053071	0.0047022	0.00118855	0.0114619	0.00650226	0.000460514	0.0376965	0.00544137	0.0131937	0.0177534	0.0106045	0.00415269	0.0144294	0.0216849	0.0106072	0.00751906	0.0154746	0.0285416	0.011641	0.0688162	0.00179497	0.0115596	0.0229078	0.00396652	0.0594334	0.0201562	0.00029008	0.0390704	0.0113552	0.00455188	0.0696007	0.0452364	0.0136936	0.0092071	0.0163572	0.0911322	0.00617499	0.00054588	0.0501692	0.0135088	0.00549531	0.0448067	0.0714114	0.00602152	0.0179798	0.0289624	0.0243621	0.00254557	0.00955085	0.0162966	0.0253532	0.0146966	0.0875808	0.0407743	0.0324142	0.00840531	0.027332	0.0276022	0.00409764	0.0169634	0.0120476	0.00514473	0.0175987	0.00289997	0.880583	1.06845	0.3696781	1.630322	0.108365	0.338308	0.713106	1.40232	2.95589	9.22811	1.606843	4.410112	0.472391	0.0695496	0.00519141	0.0170565	0.00442825	0.0175247	0.0270785	0.0358522	0.00137082	0.00125581	0.0254593	0.0080702	0.0327676	0.00471073	0.0163653	0.0124681	0.0196786	0.0373942	0.0101738	0.0028704	0.0092617	0.0362287	0.0208052	0.000530207	0.00422225	0.00312838	0.000163563	0.00141503	0.00228022	0.00202032	0.000510668	0.00492468	0.00279373	0.000197862	0.0161965	0.00233791	0.00566875	0.00762785	0.00455626	0.00178422	0.00619967	0.00931704	0.00455744	0.0032306	0.00664874	0.012263	0.00500162	0.0295673	0.000771217	0.00496666	0.00984244	0.00170423	0.0255359	0.00866021	0.000124634	0.0167868	0.0048788	0.00195574	0.0299043	0.0194361	0.00588352	0.00395588	0.00702797	0.0391554	0.00265312	0.00023454	0.0215555	0.00580414	0.00236109	0.0192514	0.0306823	0.00258718	0.00772511	0.0124438	0.0104673	0.00109372	0.00410357	0.00700191	0.0108931	0.00631449	0.0376295	0.0175189	0.0139269	0.00361139	0.0117434	0.0118594	0.00176057	0.00728841	0.00517631	0.00221046	0.00756135	0.00124599	0.815161	0.184839	2.327448
288	-2093.574	-2244.03	150.4559	0.19353	0.00353568	0.0327585	0.00329616	0.106955	0.0683532	0.126598	0.00252918	0.00673708	0.0339212	0.0249392	0.147303	0.0336062	0.0587958	0.0862862	0.121397	0.11312	0.0504346	0.00523445	0.0254593	0.153569	0.050844	0.00144874	0.00621667	0.00302148	0.0037161	0.0018153	0.0160213	0.0040836	0.00216839	0.00556608	0.00239124	0.00960228	0.0325794	0.0234203	0.0193969	0.0218513	0.00356571	0.0146662	0.0265403	0.0381325	0.00295889	0.0157262	0.0486109	0.0197768	0.0187122	0.0933289	0.00463548	0.00487936	0.0116749	0.00225144	0.126745	0.0322796	0.0014697	0.0205145	0.0189361	0.00941564	0.063524	0.111778	0.0197268	0.00443489	0.0427461	0.108935	0.0117035	0.00552953	0.0579742	0.0404308	0.00274856	0.0579781	0.113709	0.00338411	0.00165234	0.0388239	0.0110792	0.00469785	0.0127	0.00891516	0.0519943	0.0250392	0.17088	0.0356414	0.0823014	0.0541369	0.0228606	0.0178298	0.00635113	0.00521854	0.00916169	0.00120935	0.0124297	0.00345593	1.00156	0.999104	0.3581403	1.64186	0.176557	0.429244	0.768087	1.30194	2.32968	5.66389	1.253882	4.584403	0.5745822	0.0579725	0.00105912	0.00981293	0.000987376	0.0320389	0.0204754	0.0379229	0.000757626	0.00201812	0.0101612	0.00747062	0.0441251	0.0100668	0.0176125	0.0258473	0.0363649	0.0338855	0.0151078	0.001568	0.00762641	0.0460022	0.0152305	0.000433976	0.00186223	0.000905096	0.00111317	0.00054378	0.00479922	0.00122326	0.000649549	0.00166734	0.000716305	0.0028764	0.00975926	0.00701564	0.00581042	0.00654563	0.00106812	0.0043933	0.00795025	0.0114227	0.000886344	0.00471083	0.0145615	0.00592421	0.00560529	0.027957	0.00138857	0.00146163	0.00349725	0.000674425	0.0379668	0.00966947	0.000440252	0.00614518	0.00567236	0.00282049	0.0190288	0.0334835	0.00590922	0.00132849	0.0128047	0.0326319	0.00350583	0.00165639	0.0173664	0.0121112	0.00082334	0.0173675	0.0340618	0.00101372	0.000494964	0.0116298	0.0033188	0.00140726	0.00380434	0.00267057	0.0155751	0.00750058	0.0511876	0.0106765	0.0246537	0.0162169	0.00684798	0.00534099	0.0019025	0.00156323	0.00274441	0.000362266	0.00372337	0.00103523	0.82093	0.17907	3.338303
324	-2087.019	-2236.986	149.9668	0.297224	0.0190275	0.0306169	0.0323836	0.0630753	0.11471	0.0589301	0.0102907	0.0211221	0.0742343	0.0469455	0.115774	0.05249	0.0434859	0.0782344	0.0624137	0.198543	0.0401735	0.000469542	0.0671798	0.215965	0.0482806	0.000261256	0.00836117	0.00146767	0.00219261	0.00046373	0.00754621	0.00271192	0.00389649	0.000808532	0.0107784	0.00328742	0.0345962	0.0120664	0.0116681	0.0211061	0.00815266	0.0125077	0.0179898	0.0301402	0.000708068	0.0242337	0.0283226	0.0283919	0.024014	0.0679689	0.027846	0.0185527	0.0357917	0.00434269	0.089459	0.0154092	0.00339281	0.0651903	0.0104039	0.00249338	0.0413218	0.0501037	0.0127235	0.00411576	0.0180153	0.115185	0.0167418	0.00228994	0.067606	0.0400002	0.00636418	0.0515363	0.110908	0.00120614	0.0403845	0.0224489	0.00811966	0.00411784	0.00588994	0.0287429	0.066114	0.0356985	0.138159	0.0769748	0.0881153	0.0325415	0.0123245	0.0310611	0.0201944	0.0168523	0.0245927	0.00286642	0.0410339	0.00280738	0.828676	1.0982	0.2760924	1.723908	0.203562	0.460097	0.784902	1.27404	2.17345	4.91251	1.15097	6.243951	0.4325023	0.0833669	0.00533694	0.0085876	0.00908312	0.0176917	0.0321745	0.016529	0.00288638	0.00592445	0.0208216	0.0131675	0.032473	0.0147227	0.0121971	0.0219436	0.0175061	0.0556882	0.0112681	0.0001317	0.0188429	0.0605751	0.013542	7.32786e-05	0.00234519	0.00041166	0.000614996	0.000130069	0.0021166	0.000760655	0.00109291	0.000226781	0.00302317	0.000922073	0.00970371	0.00338443	0.00327272	0.00591996	0.0022867	0.00350822	0.00504587	0.00845387	0.000198603	0.0067972	0.00794407	0.00796351	0.00673558	0.0190643	0.00781039	0.00520377	0.010039	0.00121806	0.0250919	0.00432205	0.000951634	0.0182849	0.00291814	0.000699358	0.0115902	0.0140533	0.00356876	0.00115441	0.00505303	0.0323076	0.00469582	0.000642293	0.0189625	0.0112195	0.00178506	0.0144552	0.0311081	0.000338303	0.0113273	0.00629659	0.00227745	0.00115499	0.00165204	0.00806194	0.018544	0.0100129	0.0387515	0.0215903	0.024715	0.00912741	0.00345683	0.00871219	0.00566423	0.00472683	0.00689789	0.000803989	0.0115094	0.000787429	0.861954	0.138046	3.56525
